CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ,Surname,Geography,Gender,Complain,Satisfaction Score,Card Type,Point Earned
15752809,702,43,3,116121.67,1,1,0,61602.42,0,20-12-19,De Mestre,Spain,Male,0,2,DIAMOND,488
15589698,555,42,5,107104.5,1,1,1,41304.44,1,27-10-17,De Luca,Germany,Male,1,4,PLATINUM,824
15609977,587,47,7,71026.77,1,1,0,57962.41,0,08-01-16,Mundy,France,Male,0,1,PLATINUM,678
15750121,639,38,6,0,1,1,0,42862.82,0,11-07-17,Tung,France,Male,0,1,SILVER,600
15734177,643,33,5,0,2,1,1,152992.04,0,06-08-18,Donahue,France,Male,0,2,PLATINUM,720
15781347,600,41,4,0,2,1,1,91193.65,0,21-09-19,Okagbue,France,Female,0,4,PLATINUM,467
15592025,651,53,3,0,2,1,1,130132.41,0,26-09-19,Nnaemeka,France,Male,0,1,DIAMOND,284
15670163,666,27,4,0,2,0,0,88751.45,0,26-04-19,Verjus,France,Female,0,1,DIAMOND,818
15765402,520,39,6,145644.05,1,0,0,104118.93,0,26-12-16,H?,France,Female,0,3,PLATINUM,467
15624343,650,50,6,129667.77,1,0,0,42028.16,0,08-06-17,Napolitani,Spain,Female,0,5,PLATINUM,485
15602354,564,33,5,109341.87,1,1,0,75632.78,0,19-11-17,Ginikanwa,Germany,Male,0,5,SILVER,422
15579183,586,64,4,0,2,1,1,53710.23,0,24-09-18,Spaull,France,Male,0,1,DIAMOND,794
15584899,617,35,4,0,2,0,1,13066.3,0,23-02-19,Siciliani,France,Female,0,4,PLATINUM,882
15723658,712,30,3,0,2,1,0,152417.97,0,03-10-19,Voronina,Spain,Female,0,4,PLATINUM,472
15803965,654,55,3,87485.67,1,1,1,3299.01,0,05-11-19,Tang,France,Male,0,3,DIAMOND,668
15682489,605,27,3,0,2,1,0,198091.81,0,25-11-19,Crumbley,France,Male,0,3,PLATINUM,580
15813645,491,36,3,53369.13,1,1,1,103934.12,0,06-12-19,Hamilton,France,Female,0,1,GOLD,540
15766787,707,35,4,0,2,1,1,70403.65,0,01-11-18,Piazza,France,Female,0,2,SILVER,860
15687171,638,34,6,146679.77,1,1,0,102179.86,0,09-04-17,Birch,Spain,Male,0,5,DIAMOND,790
15690744,683,43,5,112499.42,2,1,0,30375.18,0,26-11-17,Custance,France,Male,0,1,SILVER,469
15707974,815,38,5,48387,1,1,0,184796.84,0,25-12-17,Anayochukwu,Spain,Female,0,3,DIAMOND,243
15673084,645,38,4,68079.8,1,0,1,166264.89,0,04-09-19,Galkin,Spain,Male,0,1,PLATINUM,746
15814772,645,49,5,160133.88,1,0,1,88391.97,0,09-06-18,Adams,Germany,Male,0,4,GOLD,720
15743709,683,30,5,66190.33,1,1,1,115186.97,0,23-09-17,Toomey,France,Male,0,4,SILVER,823
15610343,705,37,5,0,2,1,1,13935.53,1,01-09-18,Marshall-Hall,France,Female,1,3,GOLD,931
15737414,647,35,5,123761.68,1,1,0,83910.4,0,06-09-18,Shen,France,Male,0,4,PLATINUM,713
15788480,786,33,4,122325.58,1,0,0,34712.34,1,04-11-18,Pagnotto,Germany,Female,1,5,PLATINUM,629
15568519,534,41,4,0,2,1,0,13871.34,0,30-06-19,Wood,France,Male,0,2,DIAMOND,222
15792453,602,42,4,138912.17,1,1,1,139494.75,0,25-07-19,More,Spain,Female,0,1,GOLD,759
15658100,695,42,4,0,2,0,1,140724.64,0,12-08-19,Piccio,France,Female,0,1,PLATINUM,875
15695197,553,25,3,128524.19,2,1,0,20682.46,0,19-10-19,Tochukwu,Germany,Female,0,5,PLATINUM,941
15749807,516,31,3,0,2,1,0,124202.26,0,30-10-19,Graham,Spain,Female,0,1,SILVER,413
15773876,655,34,3,0,2,1,0,159638.77,0,08-11-19,Tung,France,Female,0,1,DIAMOND,508
15591698,849,49,3,132934.89,1,1,0,171056.65,1,01-12-19,P'eng,Germany,Female,1,4,GOLD,285
15712813,520,43,6,150805.17,3,0,1,25333.03,1,17-06-17,Nevzorova,Germany,Male,1,2,GOLD,857
15763898,568,46,5,0,2,1,1,29372.62,0,07-06-18,Toscani,Spain,Female,0,5,DIAMOND,446
15793324,695,32,4,0,3,0,1,38533.79,0,02-11-18,McKenzie,Spain,Male,0,4,GOLD,475
15757759,807,28,4,165969.26,3,1,0,156122.13,1,26-04-19,Okwuoma,Spain,Female,1,5,PLATINUM,255
15796230,642,36,5,124495.98,3,1,1,57904.22,1,14-11-17,Morley,Germany,Female,1,1,PLATINUM,508
15611729,703,39,7,141559.5,1,1,1,31257.1,1,24-06-16,Kerr,Germany,Male,1,2,GOLD,589
15709531,556,38,5,114756.14,1,1,0,193214.05,0,20-01-18,Harding,France,Male,0,4,DIAMOND,820
15650751,585,30,5,0,2,1,1,137757.69,0,27-07-18,Butler,France,Female,0,5,PLATINUM,874
15641413,587,49,4,155393.98,2,1,0,13308.2,1,21-12-18,Crawford,Germany,Female,1,1,DIAMOND,318
15753840,524,32,3,0,1,1,1,132861.9,1,17-10-19,Brown,Spain,Female,1,4,PLATINUM,373
15669994,556,31,4,128663.81,2,1,0,125083.29,0,03-12-18,Greece,Germany,Female,0,4,PLATINUM,876
15695301,504,44,3,113522.64,1,1,1,12405.2,0,06-10-19,Matthews,Spain,Male,0,1,SILVER,947
15792004,731,26,6,0,2,1,0,37697.29,0,08-11-16,Heath,Spain,Female,0,5,DIAMOND,271
15603035,651,34,5,0,2,1,1,105599.65,0,16-07-18,Vincent,France,Male,0,5,SILVER,632
15717286,675,40,7,79035.95,1,1,0,142783.98,1,23-04-16,Sal,Spain,Female,1,5,GOLD,481
15577107,657,22,5,0,3,0,1,168412.07,1,26-11-17,Milne,Spain,Female,1,5,DIAMOND,974
15754747,686,33,4,141918.09,2,0,1,184036.47,0,08-10-18,Bazile,Germany,Male,0,4,GOLD,976
15705676,690,35,4,107944.33,2,0,0,48478.47,0,26-06-19,Wardle,France,Female,0,5,GOLD,469
15751912,567,36,7,0,2,0,1,3896.08,0,25-08-16,Lilly,France,Male,0,5,GOLD,914
15677336,557,57,6,120043.13,1,1,0,132370.75,1,30-12-16,Aitken,Germany,Male,1,1,GOLD,954
15684395,446,45,5,125191.69,1,1,1,128260.86,1,27-10-17,Enderby,Spain,Female,1,5,SILVER,584
15659949,850,31,5,96399.31,2,1,0,106534.15,0,02-09-18,Chiu,France,Male,0,5,PLATINUM,318
15812422,637,41,4,0,2,0,1,102515.42,0,26-11-18,Ugorji,France,Male,0,4,GOLD,325
15806941,499,60,4,76961.6,2,1,1,83643.87,0,24-12-18,Sharpe,France,Male,0,1,PLATINUM,514
15637690,622,34,4,98675.74,1,1,0,138906.85,1,15-06-19,Houghton,Germany,Female,1,5,GOLD,995
15632882,684,37,4,126817.13,2,1,1,29995.83,1,19-09-19,Konovalova,Germany,Male,1,1,GOLD,511
15807107,612,32,3,121394.42,1,1,0,164081.42,0,29-10-19,Patel,France,Male,0,1,PLATINUM,588
15661034,813,29,3,106059.4,1,0,0,187976.88,1,15-11-19,Ngozichukwuka,Germany,Female,1,5,GOLD,331
15811958,850,44,4,112755.34,2,0,0,158171.36,0,24-04-19,Medland,Germany,Male,0,5,SILVER,842
15785167,795,29,4,0,2,0,0,155711.64,0,04-07-19,Padovano,Spain,Male,0,3,GOLD,902
15646720,628,55,4,0,3,1,0,85890.75,1,04-08-19,Tsui,Spain,Female,1,3,DIAMOND,791
15658614,565,38,4,145400.69,2,1,1,83844.79,0,06-09-19,H?,Germany,Female,0,2,GOLD,289
15704657,601,39,4,72647.64,1,1,0,41777.9,1,09-09-19,Denman,France,Male,1,4,GOLD,809
15567147,802,40,3,0,2,1,1,81908.09,0,14-11-19,Ratten,Spain,Male,0,3,DIAMOND,841
15701319,614,37,7,96340.81,2,1,1,139377.24,1,24-07-16,Baxter,Germany,Female,1,2,DIAMOND,662
15745266,434,55,6,0,1,0,1,73562.05,1,15-10-16,Norman,Spain,Male,1,5,PLATINUM,821
15650437,522,32,6,124450.36,2,1,1,165786.1,0,18-11-16,Shen,Germany,Male,0,3,GOLD,721
15764314,550,36,6,113877.23,2,1,0,174921.91,0,26-11-16,Reilly,Germany,Male,0,5,DIAMOND,980
15612594,599,25,6,0,2,1,1,120790.02,0,13-12-16,Ifeanacho,Spain,Male,0,1,PLATINUM,488
15593501,493,36,6,148667.81,2,1,0,56092.51,0,18-02-17,Graham,France,Female,0,4,DIAMOND,921
15804150,755,34,6,0,2,1,1,158816.03,0,20-07-17,Lysaght,France,Male,0,1,PLATINUM,671
15649297,605,62,5,111065.93,2,0,1,125660.99,0,25-11-17,T'ang,France,Female,0,1,PLATINUM,868
15641110,708,41,4,0,1,1,0,128400.62,0,19-10-18,Abron,France,Male,0,5,GOLD,315
15660608,699,44,4,158697.61,1,1,0,107181.22,0,21-01-19,Chimaraoke,France,Male,0,2,DIAMOND,963
15806570,763,53,4,0,1,1,0,77203.72,1,10-03-19,Y?an,France,Female,1,5,GOLD,569
15715345,743,25,3,0,2,1,0,129740.11,0,27-11-19,Sergeyeva,Spain,Male,0,2,GOLD,748
15755521,660,48,7,90044.32,2,0,1,187604.97,1,21-03-16,Ma,France,Female,1,5,SILVER,351
15579074,619,38,3,84651.79,1,1,1,184754.26,0,26-09-19,Obiajulu,Germany,Male,0,4,SILVER,591
15641158,739,32,3,102128.27,1,1,0,63981.37,1,10-11-19,Belcher,Germany,Male,1,2,DIAMOND,979
15752507,769,60,4,148846.39,1,1,0,192831.67,1,23-12-18,K?,Germany,Male,1,5,GOLD,310
15597983,692,69,5,154953.94,1,1,1,70849.47,0,27-07-18,Brown,France,Male,0,3,SILVER,648
15586069,560,30,4,108883.29,1,1,0,27914.95,0,10-07-19,Abernathy,France,Female,0,5,GOLD,469
15655082,607,48,4,112070.86,3,1,0,173568.3,1,08-11-18,Pape,France,Female,1,5,SILVER,948
15720155,630,29,5,131354.39,1,0,1,9324.31,1,17-11-17,Tao,Germany,Male,1,4,SILVER,846
15582116,767,45,4,132746.2,2,1,0,26628.88,1,18-04-19,Ma,Germany,Female,1,1,SILVER,313
15749365,543,34,7,0,2,0,1,145601.8,0,15-01-16,Earle,France,Female,0,5,SILVER,236
15632069,776,39,7,125211.55,2,1,0,144496.07,0,08-03-16,Kazantsev,France,Male,0,3,SILVER,476
15663134,535,58,6,0,2,1,1,11779.98,1,18-11-16,Uspenskaya,Spain,Male,1,4,PLATINUM,927
15766683,549,36,6,139422.37,1,0,0,83983.39,1,27-11-16,Coombes,Germany,Male,1,1,GOLD,720
15707219,844,28,6,0,2,0,1,123318.37,0,15-12-16,Hopman,France,Female,0,4,PLATINUM,302
15709232,586,47,6,157099.47,2,1,1,65481.86,0,17-08-17,McKay,Germany,Female,0,1,DIAMOND,576
15801351,583,40,4,0,2,1,0,47728,0,09-11-18,Milanesi,France,Male,0,5,PLATINUM,648
15578747,701,26,6,83600.24,1,0,1,59195.05,0,24-09-16,Chineze,Spain,Male,0,2,DIAMOND,916
15675626,726,28,5,0,1,0,0,98060.51,0,09-11-17,Dawson,France,Male,0,1,SILVER,983
15583736,829,36,3,81795.74,2,1,0,90106.94,0,05-12-19,Shih,Germany,Male,0,2,DIAMOND,746
15590011,749,38,6,129378.32,1,1,1,13549.34,0,04-11-16,Hughes,Spain,Male,0,4,DIAMOND,633
15609913,743,46,5,0,1,1,0,113436.08,0,01-04-18,Clark,France,Female,0,2,DIAMOND,761
15719479,619,56,5,0,2,1,1,42442.21,0,17-09-18,Chukwuhaenye,Spain,Female,0,1,PLATINUM,652
15575147,699,22,4,99339,1,1,0,68297.61,1,20-01-19,Wall,France,Male,1,4,DIAMOND,551
15597309,749,36,4,0,2,0,0,80134.65,0,27-12-18,Howell,Spain,Male,0,3,DIAMOND,936
15648367,600,29,4,74430.1,2,1,1,96051.1,0,02-07-19,Lo,Germany,Female,0,2,DIAMOND,366
15758031,760,38,5,91241.85,1,0,1,80682.35,0,02-06-18,Lazarev,Spain,Male,0,5,GOLD,840
15751771,528,32,7,99092.45,1,0,1,111149.98,0,18-07-16,Lowe,Germany,Male,0,5,PLATINUM,859
15689288,630,26,5,0,2,1,0,182612.38,0,16-06-18,Folliero,France,Female,0,5,DIAMOND,437
15731026,683,39,5,100062.16,2,1,0,109201.43,0,22-07-18,Han,Germany,Female,0,3,SILVER,829
15775809,677,26,5,98723.67,1,0,1,151146.67,0,17-08-18,Holloway,Germany,Female,0,5,GOLD,425
15743076,669,29,5,0,1,1,1,93901.61,0,06-06-18,Pai,Spain,Male,0,5,DIAMOND,335
15658258,693,43,4,128760.32,1,1,0,36342.79,0,02-01-19,Trejo,France,Male,0,2,PLATINUM,488
15756321,612,52,3,144772.69,1,0,0,98302.57,1,27-09-19,Johnston,Spain,Female,1,4,PLATINUM,818
15706799,719,44,3,0,1,0,0,84972.9,1,15-11-19,Macknight,Spain,Male,1,5,DIAMOND,582
15775703,702,26,4,71281.29,1,1,1,108747.12,1,23-02-19,Lo,France,Male,1,5,PLATINUM,296
15642636,755,29,5,117035.89,1,1,1,21862.19,0,13-10-17,Glossop,France,Male,0,5,PLATINUM,301
15704651,514,26,6,0,2,0,0,121551.93,0,09-03-17,Bishop,France,Male,0,4,DIAMOND,885
15806771,753,40,5,3768.69,2,1,0,177065.24,1,12-03-18,Yefremova,France,Female,1,3,PLATINUM,620
15566735,548,36,5,108913.84,2,1,1,140460.01,0,18-07-18,Obialo,Germany,Female,0,4,SILVER,800
15681671,850,28,3,101100.22,2,1,1,35337.31,0,18-11-19,Nkemjika,Germany,Male,0,1,PLATINUM,711
15775949,612,38,4,110615.47,1,1,1,193502.93,0,17-12-18,Trevisani,France,Female,0,5,DIAMOND,802
15586752,628,33,4,152143.89,1,1,1,32174.03,0,25-06-19,Parkes,Germany,Male,0,5,SILVER,694
15582519,479,47,4,121797.09,1,0,1,5811.9,1,15-09-19,Seleznyov,France,Male,1,2,PLATINUM,451
15658233,724,41,6,109798.25,1,0,1,149593.61,0,06-07-17,Naylor,France,Female,0,1,PLATINUM,829
15755330,512,41,5,122403.24,1,0,1,37439.9,1,10-08-18,Forbes,Germany,Male,1,2,DIAMOND,681
15605072,638,43,3,145860.98,1,1,1,142763.51,1,03-11-19,Douglas,France,Female,1,3,GOLD,578
15617538,834,40,7,0,2,0,0,45038.74,0,08-04-16,Nwankwo,Spain,Male,0,1,DIAMOND,886
15591428,781,29,6,0,2,0,0,172097.4,0,08-04-17,Myers,France,Male,0,4,SILVER,867
15692142,707,48,5,105086.74,1,1,1,180344.69,1,04-05-18,Rogova,Germany,Female,1,5,PLATINUM,744
15692931,670,22,5,114991.45,1,1,1,37392.56,0,11-06-18,Hsing,France,Male,0,1,DIAMOND,997
15781127,663,33,3,96769.04,1,1,1,36864.05,0,13-12-19,Giordano,Spain,Female,0,4,GOLD,852
15677136,624,23,6,0,2,0,0,132418.59,0,23-09-16,Okwukwe,France,Female,0,5,GOLD,965
15677828,598,34,4,0,2,0,0,60894.26,0,20-05-19,Chalmers,France,Female,0,4,SILVER,239
15567897,619,23,6,132725.1,1,1,1,143913.33,0,27-09-16,Chiazagomekpere,Germany,Male,0,3,PLATINUM,531
15793641,792,70,6,0,2,1,1,172240.27,0,12-07-17,Evseyev,France,Female,0,4,PLATINUM,524
15678333,683,26,6,0,2,1,0,86619.77,0,13-07-17,Parry-Okeden,France,Female,0,4,DIAMOND,687
15630511,691,33,4,0,2,1,0,164074.89,0,05-04-19,Picot,France,Female,0,5,SILVER,643
15792627,765,33,5,84557.82,1,1,1,69039.43,0,16-09-18,Reid,Spain,Female,0,1,PLATINUM,927
15717191,508,49,7,93817.41,2,1,1,132468.76,1,21-06-16,Ferri,France,Male,1,5,DIAMOND,757
15625716,637,33,5,113913.53,1,0,1,65316.5,0,21-07-18,Genovesi,France,Female,0,1,PLATINUM,705
15710053,667,44,3,140406.68,2,0,1,57164.19,0,15-12-19,Neumayer,Germany,Female,0,1,PLATINUM,273
15580043,575,22,7,105229.34,1,1,1,34397.08,0,19-09-16,Murray,Spain,Female,0,1,GOLD,806
15601410,744,46,5,0,3,1,1,177431.59,1,16-09-18,Tien,Spain,Female,1,4,PLATINUM,846
15684669,567,41,3,137891.35,1,1,0,142009.46,1,14-10-19,Parkes,France,Female,1,4,DIAMOND,990
15619083,502,35,3,0,2,1,1,80618.47,0,08-12-19,Yip,France,Female,0,5,PLATINUM,808
15692207,609,53,4,0,2,1,1,124218.27,0,11-05-19,Ingle,France,Female,0,3,GOLD,645
15730705,715,37,4,165252.52,1,1,0,85286.3,0,31-03-19,Chidubem,France,Male,0,2,PLATINUM,612
15749688,541,32,5,0,2,0,0,40889.14,0,04-10-17,Lu,France,Male,0,5,PLATINUM,725
15728542,850,71,4,0,2,1,1,107236.87,0,04-08-19,Vorobyova,France,Female,0,3,PLATINUM,518
15760063,595,23,6,0,2,1,1,168085.97,0,16-11-16,Chiedozie,Spain,Male,0,5,PLATINUM,487
15658982,650,28,6,122034.4,3,0,1,146663.43,1,15-11-16,Napolitani,Germany,Female,1,4,DIAMOND,240
15758769,625,44,6,0,1,1,0,4791.8,0,31-12-16,Coffey,France,Female,0,3,SILVER,801
15778481,817,59,5,118962.58,1,1,1,120819.58,0,16-05-18,Chigbogu,France,Male,0,3,GOLD,949
15661162,526,49,6,0,1,1,0,114539.67,1,17-11-16,Akabueze,Spain,Male,1,2,DIAMOND,948
15568164,850,34,6,71379.53,2,1,1,154000.99,0,04-04-17,Istomin,France,Female,0,4,DIAMOND,827
15601569,598,40,5,171178.25,1,1,0,137980.58,1,30-11-17,Ndubueze,France,Female,1,1,SILVER,949
15772383,613,36,5,131307.11,1,0,0,83343.73,0,05-04-18,Toscani,France,Male,0,4,PLATINUM,336
15667456,709,62,5,0,2,1,1,82195.15,0,07-09-18,Ross,Spain,Male,0,4,SILVER,557
15672983,678,27,5,87099.85,2,1,0,149550.95,0,07-10-17,Fernando,Spain,Female,0,2,SILVER,957
15799534,720,71,6,183135.39,2,1,1,197688.5,0,31-07-17,McClaran,France,Male,0,2,DIAMOND,723
15582847,662,26,5,0,2,0,1,72929.96,0,23-11-17,Yermakova,France,Male,0,1,SILVER,537
15612478,525,51,6,0,3,1,0,171045.35,1,20-03-17,Somadina,France,Male,1,2,PLATINUM,242
15709621,662,31,4,0,2,0,1,27731.05,0,01-10-18,Wan,France,Male,0,2,SILVER,241
15802009,770,33,4,0,2,1,1,126131.9,0,13-12-18,Mazzi,France,Female,0,2,DIAMOND,497
15698816,721,33,4,72535.45,1,1,1,103931.49,0,22-04-19,Tuan,Spain,Female,0,5,GOLD,739
15574830,633,58,4,128137.42,2,1,0,147635.33,1,07-09-19,Townsley,Germany,Male,1,4,PLATINUM,681
15603082,701,51,7,0,2,0,0,61961.57,0,10-05-16,Yashina,France,Male,0,2,DIAMOND,577
15685947,556,42,7,115915.53,2,0,1,125435.47,1,14-09-16,Henderson,Germany,Male,1,5,DIAMOND,569
15643048,639,66,6,0,2,0,1,42240.54,0,28-02-17,Mueller,France,Male,0,3,SILVER,877
15807568,632,50,4,0,2,0,0,57942.88,0,23-03-19,Wright,France,Male,0,1,PLATINUM,419
15597591,456,29,3,107000.49,1,1,1,153419.62,0,16-11-19,Lung,France,Male,0,4,DIAMOND,405
15747558,729,38,6,0,2,1,0,189727.12,0,22-05-17,Bryant,Spain,Female,0,1,PLATINUM,975
15756655,632,34,5,0,2,0,0,165385.55,0,20-08-18,Madukaife,France,Female,0,4,SILVER,521
15589949,433,34,3,152806.74,1,1,0,19687.99,0,23-09-19,Maclean,Spain,Male,0,5,DIAMOND,398
15601012,802,60,3,92887.06,1,1,0,39473.63,1,03-12-19,Abdullah,France,Female,1,4,PLATINUM,848
15724269,670,25,3,0,2,1,1,144723.38,0,10-12-19,Yao,France,Male,0,2,GOLD,940
15567506,738,40,3,114940.67,2,1,1,194895.57,1,17-11-19,Cheatham,Germany,Female,1,1,SILVER,471
15791877,706,34,3,140641.26,2,1,1,77271.91,0,28-11-19,Gallagher,Germany,Male,0,3,GOLD,288
15794360,592,70,3,71816.74,2,1,0,105096.82,1,10-10-19,Hao,Germany,Female,1,1,DIAMOND,255
15686538,522,41,3,0,2,0,1,176780.39,0,20-12-19,Nixon,France,Female,0,2,GOLD,303
15585985,746,48,5,165282.42,1,1,0,153786.46,1,08-09-18,Wang,France,Male,1,4,SILVER,512
15699257,651,42,4,143145.87,2,1,0,43612.06,0,25-08-19,Kerr,Spain,Male,0,4,SILVER,288
15804104,494,28,6,114731.76,2,0,1,79479.74,0,22-10-16,Romani,France,Male,0,1,PLATINUM,261
15727619,753,46,4,113909.69,3,1,0,92320.37,1,24-11-18,Lock,Germany,Female,1,3,PLATINUM,314
15740237,671,36,6,116695.27,1,0,0,193201.86,0,10-12-16,Millar,Germany,Male,0,3,GOLD,895
15801436,696,42,4,0,1,0,0,126353.13,1,22-11-18,K'ung,France,Male,1,3,GOLD,255
15705735,577,43,4,0,2,1,1,135008.92,0,19-04-19,Onyekachi,Spain,Male,0,2,PLATINUM,524
15649359,587,36,4,0,2,0,1,17135.6,0,21-09-19,Somayina,France,Male,0,1,GOLD,937
15624892,712,37,5,93978.96,2,1,0,60651.77,0,29-09-17,Dennis,Germany,Male,0,1,PLATINUM,313
15784918,498,35,5,121968.11,2,0,1,188343.05,0,08-12-17,Brown,Germany,Male,0,1,GOLD,563
15584785,660,37,7,97324.91,1,1,0,23291.83,0,23-04-16,Ogochukwu,France,Male,0,2,DIAMOND,942
15797197,678,29,6,0,2,1,0,64443.75,0,18-04-17,Macleod,Spain,Male,0,3,GOLD,775
15574858,530,37,4,0,2,1,1,287.99,0,05-09-19,Page,France,Male,0,4,DIAMOND,605
15794101,559,48,5,0,2,0,1,137961.41,0,09-11-17,Barese,France,Female,0,3,GOLD,640
15743245,624,42,4,145155.37,1,1,0,72169.95,1,04-11-18,Agafonova,France,Male,1,2,PLATINUM,833
15791535,592,28,7,137222.77,1,0,0,39608.58,0,24-08-16,Caraway,France,Male,0,4,DIAMOND,282
15605215,767,48,6,0,2,0,1,175458.21,0,23-04-17,Stevenson,France,Male,0,5,DIAMOND,741
15771749,653,38,4,114268.22,2,1,1,89524.83,0,20-02-19,Duncan,Germany,Female,0,1,PLATINUM,693
15616833,678,27,6,0,2,1,1,13221.25,0,03-10-16,Wang,Spain,Male,0,4,GOLD,1000
15750728,586,42,6,0,1,1,0,102889.34,0,11-12-16,Kaur,Spain,Female,0,3,PLATINUM,338
15769353,550,40,5,150490.32,1,0,0,166468.21,1,23-10-17,Jenkins,France,Female,1,4,DIAMOND,572
15770091,643,28,5,160858.13,2,1,0,27149.27,0,08-05-18,Edwards,Germany,Male,0,4,DIAMOND,349
15716420,612,39,4,170288.38,1,1,1,59601.15,0,08-06-19,Kelly,Spain,Male,0,4,GOLD,295
15740602,674,27,3,111568.01,1,0,1,22026.18,0,07-11-19,Boyle,Germany,Female,0,4,DIAMOND,666
15796071,657,29,3,83889.03,1,1,0,153059.62,0,27-11-19,Loane,Spain,Male,0,3,SILVER,682
15811389,724,35,7,171982.95,2,0,1,167313.07,0,29-01-16,Padovano,Germany,Female,0,2,GOLD,745
15783875,500,34,7,0,2,1,0,12833.96,0,01-09-16,Li Fonti,France,Female,0,2,DIAMOND,747
15671800,688,20,3,137624.4,2,1,1,197582.79,0,08-12-19,Robinson,France,Male,0,4,GOLD,742
15677288,599,50,5,121159.65,1,0,0,4033.39,1,03-11-17,Geach,France,Male,1,2,SILVER,435
15633525,631,29,6,0,2,0,1,125877.22,0,12-08-17,Payne,France,Male,0,3,DIAMOND,617
15634606,634,52,5,0,2,1,1,176913.42,0,26-02-18,Chinonyelum,Spain,Male,0,4,PLATINUM,928
15579207,545,37,4,91184.01,1,1,0,105476.65,0,27-02-19,Watkins,France,Male,0,1,GOLD,276
15619892,644,18,3,0,2,1,0,59172.42,0,19-10-19,Page,Spain,Male,0,4,DIAMOND,975
15567778,690,54,3,144027.8,1,1,1,108731.02,1,27-09-19,Genovese,Germany,Female,1,5,SILVER,480
15711750,711,34,4,0,2,1,1,175310.38,0,12-12-18,Watson,France,Female,0,2,DIAMOND,408
15751084,712,29,5,140170.61,1,1,1,38170.04,0,04-12-17,Mancini,France,Female,0,2,PLATINUM,590
15768945,627,27,5,62092.9,1,1,1,105887.04,0,03-09-18,Chibueze,France,Male,0,4,DIAMOND,470
15586931,694,39,7,0,1,1,1,95625.03,0,04-02-16,Hunter,Spain,Male,0,3,SILVER,550
15636353,534,35,7,0,2,0,0,9541.15,0,18-03-16,Buchi,Spain,Male,0,2,PLATINUM,784
15623858,603,45,6,0,1,0,0,148516.79,0,09-06-17,Charteris,France,Male,0,5,PLATINUM,593
15703354,808,33,5,103516.87,1,1,0,113907.8,0,15-02-18,Aksenov,France,Female,0,1,SILVER,834
15663987,723,30,5,0,3,1,0,164647.72,1,14-08-18,Wright,Spain,Male,1,3,SILVER,421
15780805,585,35,4,0,2,1,0,98621.04,1,12-10-18,Lu,France,Female,1,2,DIAMOND,622
15768566,706,34,4,0,2,1,1,37479.97,0,19-07-19,K?,France,Male,0,1,DIAMOND,798
15643229,671,31,3,0,2,1,1,15846.42,0,16-11-19,Hou,France,Female,0,1,GOLD,508
15754940,597,43,4,85162.26,1,0,1,5104.08,1,28-09-18,Descoteaux,Spain,Male,1,1,SILVER,507
15676576,646,43,4,143061.88,1,1,0,61937.6,0,30-11-18,Stephenson,France,Female,0,5,DIAMOND,320
15800068,801,46,4,0,2,1,1,170008.74,0,13-09-19,Cooper,Spain,Female,0,3,SILVER,557
15648030,731,33,6,137388.01,2,1,0,165000.68,0,26-07-17,Crump,Spain,Female,0,3,PLATINUM,935
15668594,620,25,7,137712.01,1,1,1,76197.05,0,31-03-16,Diggs,Germany,Female,0,5,GOLD,631
15728709,484,40,4,106901.42,2,0,0,118045.98,0,01-10-18,Shih,Germany,Male,0,2,PLATINUM,396
15724181,647,47,5,105603.21,2,1,1,157360.9,0,02-10-17,Hudson,Spain,Male,0,1,DIAMOND,364
15647546,688,40,3,150679.71,2,0,1,196226.38,0,29-11-19,Carvosso,Germany,Female,0,4,GOLD,645
15702601,680,30,3,108300.27,2,0,1,44384.57,1,16-10-19,Wyatt,Germany,Male,1,3,DIAMOND,860
15567725,689,46,5,52016.08,2,1,1,72993.65,0,13-11-17,Kodilinyechukwu,France,Female,0,3,DIAMOND,384
15674179,513,34,5,60515.13,1,0,0,124571.09,0,16-09-18,Vorobyova,Germany,Male,0,1,GOLD,452
15686957,553,35,7,158584.28,2,1,0,43640.16,0,16-03-16,Piccio,Germany,Male,0,1,GOLD,241
15607690,689,47,4,118812.5,2,0,0,31121.42,0,25-12-18,Hsing,Germany,Male,0,3,PLATINUM,810
15806546,517,46,3,0,1,1,0,22372.78,0,13-11-19,Lucas,Spain,Male,0,1,PLATINUM,465
15632850,731,37,5,0,2,1,1,170338.35,0,26-07-18,T'ang,France,Male,0,1,DIAMOND,856
15709016,687,47,7,91219.29,1,0,0,158845.49,1,12-01-16,North,Germany,Female,1,2,GOLD,268
15638068,507,32,4,0,2,1,0,67926.18,0,30-04-19,Thompson,Spain,Male,0,5,SILVER,506
15749345,468,22,6,76318.64,1,1,1,194783.12,0,10-04-17,Simpson,France,Female,0,5,GOLD,819
15791321,682,58,6,0,1,1,0,176036.01,0,21-04-17,Nwora,Spain,Female,0,2,SILVER,495
15699095,603,24,3,0,1,1,1,198826.03,1,15-12-19,Chandler,France,Female,1,5,SILVER,652
15638329,522,25,6,111432.13,1,1,1,168683.57,0,17-01-17,Uspensky,Germany,Male,0,4,GOLD,963
15575445,629,41,5,150148.51,1,0,0,6936.27,0,19-05-18,Ferguson,Spain,Male,0,2,DIAMOND,799
